VCD info: dumpfile ula_not.vcd opened for output.

### Test: not
--------------------------------------------------------------------------------

      TIME   ULA_OP     A       B    RESULT EXPECTED
       473    0x00    0x01    0xd9    0x26    0x26
       474    0x00    0x01    0xda    0x25    0x25
       475    0x00    0x01    0xdb    0x24    0x24
       476    0x00    0x01    0xdc    0x23    0x23
       477    0x00    0x01    0xdd    0x22    0x22
       478    0x00    0x01    0xde    0x21    0x21
       479    0x00    0x01    0xdf    0x20    0x20
       480    0x00    0x01    0xe0    0x1f    0x1f
       481    0x00    0x01    0xe1    0x1e    0x1e
       482    0x00    0x01    0xe2    0x1d    0x1d
       483    0x00    0x01    0xe3    0x1c    0x1c
       484    0x00    0x01    0xe4    0x1b    0x1b
       485    0x00    0x01    0xe5    0x1a    0x1a
       486    0x00    0x01    0xe6    0x19    0x19
       487    0x00    0x01    0xe7    0x18    0x18
       488    0x00    0x01    0xe8    0x17    0x17
       489    0x00    0x01    0xe9    0x16    0x16
       490    0x00    0x01    0xea    0x15    0x15
       491    0x00    0x01    0xeb    0x14    0x14
       492    0x00    0x01    0xec    0x13    0x13
       493    0x00    0x01    0xed    0x12    0x12
       494    0x00    0x01    0xee    0x11    0x11
       495    0x00    0x01    0xef    0x10    0x10
       496    0x00    0x01    0xf0    0x0f    0x0f
       497    0x00    0x01    0xf1    0x0e    0x0e
       498    0x00    0x01    0xf2    0x0d    0x0d
       499    0x00    0x01    0xf3    0x0c    0x0c
       500    0x00    0x01    0xf4    0x0b    0x0b
       501    0x00    0x01    0xf5    0x0a    0x0a
       502    0x00    0x01    0xf6    0x09    0x09
       503    0x00    0x01    0xf7    0x08    0x08
       504    0x00    0x01    0xf8    0x07    0x07
       505    0x00    0x01    0xf9    0x06    0x06
       506    0x00    0x01    0xfa    0x05    0x05
       507    0x00    0x01    0xfb    0x04    0x04
       508    0x00    0x01    0xfc    0x03    0x03
       509    0x00    0x01    0xfd    0x02    0x02
       510    0x00    0x01    0xfe    0x01    0x01
       511    0x00    0x01    0xff    0x00    0x00

      TIME   ULA_OP     A       B    RESULT EXPECTED
       512    0x00    0x02    0x00    0xff    0xff
       513    0x00    0x02    0x01    0xfe    0xfe
       514    0x00    0x02    0x02    0xfd    0xfd
       515    0x00    0x02    0x03    0xfc    0xfc
       516    0x00    0x02    0x04    0xfb    0xfb
       517    0x00    0x02    0x05    0xfa    0xfa
       518    0x00    0x02    0x06    0xf9    0xf9
       519    0x00    0x02    0x07    0xf8    0xf8
       520    0x00    0x02    0x08    0xf7    0xf7
       521    0x00    0x02    0x09    0xf6    0xf6
       522    0x00    0x02    0x0a    0xf5    0xf5
       523    0x00    0x02    0x0b    0xf4    0xf4
       524    0x00    0x02    0x0c    0xf3    0xf3
       525    0x00    0x02    0x0d    0xf2    0xf2
       526    0x00    0x02    0x0e    0xf1    0xf1
       527    0x00    0x02    0x0f    0xf0    0xf0
       528    0x00    0x02    0x10    0xef    0xef
       529    0x00    0x02    0x11    0xee    0xee
       530    0x00    0x02    0x12    0xed    0xed
       531    0x00    0x02    0x13    0xec    0xec
       532    0x00    0x02    0x14    0xeb    0xeb
       533    0x00    0x02    0x15    0xea    0xea
       534    0x00    0x02    0x16    0xe9    0xe9
       535    0x00    0x02    0x17    0xe8    0xe8
       536    0x00    0x02    0x18    0xe7    0xe7
       537    0x00    0x02    0x19    0xe6    0xe6
       538    0x00    0x02    0x1a    0xe5    0xe5
       539    0x00    0x02    0x1b    0xe4    0xe4
       540    0x00    0x02    0x1c    0xe3    0xe3
       541    0x00    0x02    0x1d    0xe2    0xe2
       542    0x00    0x02    0x1e    0xe1    0xe1
       543    0x00    0x02    0x1f    0xe0    0xe0
       544    0x00    0x02    0x20    0xdf    0xdf
       545    0x00    0x02    0x21    0xde    0xde
       546    0x00    0x02    0x22    0xdd    0xdd
       547    0x00    0x02    0x23    0xdc    0xdc
       548    0x00    0x02    0x24    0xdb    0xdb
       549    0x00    0x02    0x25    0xda    0xda
