VCD info: dumpfile ula_sub.vcd opened for output.

### Test: sub
--------------------------------------------------------------------------------

      TIME   ULA_OP     A       B    RESULT EXPECTED
      7502    0x05    0x1d    0x4e    0xcf    0xcf
      7503    0x05    0x1d    0x4f    0xce    0xce
      7504    0x05    0x1d    0x50    0xcd    0xcd
      7505    0x05    0x1d    0x51    0xcc    0xcc
      7506    0x05    0x1d    0x52    0xcb    0xcb
      7507    0x05    0x1d    0x53    0xca    0xca
      7508    0x05    0x1d    0x54    0xc9    0xc9
      7509    0x05    0x1d    0x55    0xc8    0xc8
      7510    0x05    0x1d    0x56    0xc7    0xc7
      7511    0x05    0x1d    0x57    0xc6    0xc6
      7512    0x05    0x1d    0x58    0xc5    0xc5
      7513    0x05    0x1d    0x59    0xc4    0xc4
      7514    0x05    0x1d    0x5a    0xc3    0xc3
      7515    0x05    0x1d    0x5b    0xc2    0xc2
      7516    0x05    0x1d    0x5c    0xc1    0xc1
      7517    0x05    0x1d    0x5d    0xc0    0xc0
      7518    0x05    0x1d    0x5e    0xbf    0xbf
      7519    0x05    0x1d    0x5f    0xbe    0xbe
      7520    0x05    0x1d    0x60    0xbd    0xbd
      7521    0x05    0x1d    0x61    0xbc    0xbc
      7522    0x05    0x1d    0x62    0xbb    0xbb
      7523    0x05    0x1d    0x63    0xba    0xba
      7524    0x05    0x1d    0x64    0xb9    0xb9
      7525    0x05    0x1d    0x65    0xb8    0xb8
      7526    0x05    0x1d    0x66    0xb7    0xb7
      7527    0x05    0x1d    0x67    0xb6    0xb6
      7528    0x05    0x1d    0x68    0xb5    0xb5
      7529    0x05    0x1d    0x69    0xb4    0xb4
      7530    0x05    0x1d    0x6a    0xb3    0xb3
      7531    0x05    0x1d    0x6b    0xb2    0xb2
      7532    0x05    0x1d    0x6c    0xb1    0xb1
      7533    0x05    0x1d    0x6d    0xb0    0xb0
      7534    0x05    0x1d    0x6e    0xaf    0xaf
      7535    0x05    0x1d    0x6f    0xae    0xae
      7536    0x05    0x1d    0x70    0xad    0xad
      7537    0x05    0x1d    0x71    0xac    0xac
      7538    0x05    0x1d    0x72    0xab    0xab
      7539    0x05    0x1d    0x73    0xaa    0xaa
      7540    0x05    0x1d    0x74    0xa9    0xa9
      7541    0x05    0x1d    0x75    0xa8    0xa8
      7542    0x05    0x1d    0x76    0xa7    0xa7
      7543    0x05    0x1d    0x77    0xa6    0xa6
      7544    0x05    0x1d    0x78    0xa5    0xa5
      7545    0x05    0x1d    0x79    0xa4    0xa4
      7546    0x05    0x1d    0x7a    0xa3    0xa3
      7547    0x05    0x1d    0x7b    0xa2    0xa2
      7548    0x05    0x1d    0x7c    0xa1    0xa1
      7549    0x05    0x1d    0x7d    0xa0    0xa0
      7550    0x05    0x1d    0x7e    0x9f    0x9f
      7551    0x05    0x1d    0x7f    0x9e    0x9e
      7552    0x05    0x1d    0x80    0x9d    0x9d
      7553    0x05    0x1d    0x81    0x9c    0x9c
      7554    0x05    0x1d    0x82    0x9b    0x9b
      7555    0x05    0x1d    0x83    0x9a    0x9a
      7556    0x05    0x1d    0x84    0x99    0x99
      7557    0x05    0x1d    0x85    0x98    0x98
      7558    0x05    0x1d    0x86    0x97    0x97
      7559    0x05    0x1d    0x87    0x96    0x96
      7560    0x05    0x1d    0x88    0x95    0x95
      7561    0x05    0x1d    0x89    0x94    0x94
      7562    0x05    0x1d    0x8a    0x93    0x93
      7563    0x05    0x1d    0x8b    0x92    0x92
      7564    0x05    0x1d    0x8c    0x91    0x91
      7565    0x05    0x1d    0x8d    0x90    0x90
      7566    0x05    0x1d    0x8e    0x8f    0x8f
      7567    0x05    0x1d    0x8f    0x8e    0x8e
      7568    0x05    0x1d    0x90    0x8d    0x8d
      7569    0x05    0x1d    0x91    0x8c    0x8c
      7570    0x05    0x1d    0x92    0x8b    0x8b
      7571    0x05    0x1d    0x93    0x8a    0x8a
      7572    0x05    0x1d    0x94    0x89    0x89
      7573    0x05    0x1d    0x95    0x88    0x88
      7574    0x05    0x1d    0x96    0x87    0x87
      7575    0x05    0x1d    0x97    0x86    0x86
      7576    0x05    0x1d    0x98    0x85    0x85
      7577    0x05    0x1d    0x99    0x84    0x84
      7578    0x05    0x1d    0x9a    0x83    0x83
      7579    0x05    0x1d    0x9b    0x82    0x82
      7580    0x05    0x1d    0x9c    0x81    0x81
      7581    0x05    0x1d    0x9d    0x80    0x80
      7582    0x05    0x1d    0x9e    0x7f    0x7f
      7583    0x05    0x1d    0x9f    0x7e    0x7e
      7584    0x05    0x1d    0xa0    0x7d    0x7d
      7585    0x05    0x1d    0xa1    0x7c    0x7c
      7586    0x05    0x1d    0xa2    0x7b    0x7b
      7587    0x05    0x1d    0xa3    0x7a    0x7a
      7588    0x05    0x1d    0xa4    0x79    0x79
      7589    0x05    0x1d    0xa5    0x78    0x78
      7590    0x05    0x1d    0xa6    0x77    0x77
      7591    0x05    0x1d    0xa7    0x76    0x76
      7592    0x05    0x1d    0xa8    0x75    0x75
      7593    0x05    0x1d    0xa9    0x74    0x74
      7594    0x05    0x1d    0xaa    0x73    0x73
      7595    0x05    0x1d    0xab    0x72    0x72
      7596    0x05    0x1d    0xac    0x71    0x71
      7597    0x05    0x1d    0xad    0x70    0x70
      7598    0x05    0x1d    0xae    0x6f    0x6f
      7599    0x05    0x1d    0xaf    0x6e    0x6e
      7600    0x05    0x1d    0xb0    0x6d    0x6d
      7601    0x05    0x1d    0xb1    0x6c    0x6c
      7602    0x05    0x1d    0xb2    0x6b    0x6b
      7603    0x05    0x1d    0xb3    0x6a    0x6a
      7604    0x05    0x1d    0xb4    0x69    0x69
      7605    0x05    0x1d    0xb5    0x68    0x68
      7606    0x05    0x1d    0xb6    0x67    0x67
      7607    0x05    0x1d    0xb7    0x66    0x66
      7608    0x05    0x1d    0xb8    0x65    0x65
      7609    0x05    0x1d    0xb9    0x64    0x64
      7610    0x05    0x1d    0xba    0x63    0x63
      7611    0x05    0x1d    0xbb    0x62    0x62
      7612    0x05    0x1d    0xbc    0x61    0x61
      7613    0x05    0x1d    0xbd    0x60    0x60
      7614    0x05    0x1d    0xbe    0x5f    0x5f
      7615    0x05    0x1d    0xbf    0x5e    0x5e
      7616    0x05    0x1d    0xc0    0x5d    0x5d
      7617    0x05    0x1d    0xc1    0x5c    0x5c
      7618    0x05    0x1d    0xc2    0x5b    0x5b
      7619    0x05    0x1d    0xc3    0x5a    0x5a
      7620    0x05    0x1d    0xc4    0x59    0x59
      7621    0x05    0x1d    0xc5    0x58    0x58
      7622    0x05    0x1d    0xc6    0x57    0x57
      7623    0x05    0x1d    0xc7    0x56    0x56
      7624    0x05    0x1d    0xc8    0x55    0x55
      7625    0x05    0x1d    0xc9    0x54    0x54
      7626    0x05    0x1d    0xca    0x53    0x53
      7627    0x05    0x1d    0xcb    0x52    0x52
      7628    0x05    0x1d    0xcc    0x51    0x51
      7629    0x05    0x1d    0xcd    0x50    0x50
      7630    0x05    0x1d    0xce    0x4f    0x4f
      7631    0x05    0x1d    0xcf    0x4e    0x4e
      7632    0x05    0x1d    0xd0    0x4d    0x4d
      7633    0x05    0x1d    0xd1    0x4c    0x4c
      7634    0x05    0x1d    0xd2    0x4b    0x4b
      7635    0x05    0x1d    0xd3    0x4a    0x4a
      7636    0x05    0x1d    0xd4    0x49    0x49
      7637    0x05    0x1d    0xd5    0x48    0x48
      7638    0x05    0x1d    0xd6    0x47    0x47
      7639    0x05    0x1d    0xd7    0x46    0x46
      7640    0x05    0x1d    0xd8    0x45    0x45
      7641    0x05    0x1d    0xd9    0x44    0x44
      7642    0x05    0x1d    0xda    0x43    0x43
      7643    0x05    0x1d    0xdb    0x42    0x42
      7644    0x05    0x1d    0xdc    0x41    0x41
      7645    0x05    0x1d    0xdd    0x40    0x40
      7646    0x05    0x1d    0xde    0x3f    0x3f
      7647    0x05    0x1d    0xdf    0x3e    0x3e
      7648    0x05    0x1d    0xe0    0x3d    0x3d
      7649    0x05    0x1d    0xe1    0x3c    0x3c
      7650    0x05    0x1d    0xe2    0x3b    0x3b
      7651    0x05    0x1d    0xe3    0x3a    0x3a
      7652    0x05    0x1d    0xe4    0x39    0x39
      7653    0x05    0x1d    0xe5    0x38    0x38
      7654    0x05    0x1d    0xe6    0x37    0x37
      7655    0x05    0x1d    0xe7    0x36    0x36
      7656    0x05    0x1d    0xe8    0x35    0x35
      7657    0x05    0x1d    0xe9    0x34    0x34
      7658    0x05    0x1d    0xea    0x33    0x33
      7659    0x05    0x1d    0xeb    0x32    0x32
      7660    0x05    0x1d    0xec    0x31    0x31
      7661    0x05    0x1d    0xed    0x30    0x30
      7662    0x05    0x1d    0xee    0x2f    0x2f
      7663    0x05    0x1d    0xef    0x2e    0x2e
      7664    0x05    0x1d    0xf0    0x2d    0x2d
      7665    0x05    0x1d    0xf1    0x2c    0x2c
      7666    0x05    0x1d    0xf2    0x2b    0x2b
      7667    0x05    0x1d    0xf3    0x2a    0x2a
      7668    0x05    0x1d    0xf4    0x29    0x29
      7669    0x05    0x1d    0xf5    0x28    0x28
      7670    0x05    0x1d    0xf6    0x27    0x27
      7671    0x05    0x1d    0xf7    0x26    0x26
      7672    0x05    0x1d    0xf8    0x25    0x25
      7673    0x05    0x1d    0xf9    0x24    0x24
      7674    0x05    0x1d    0xfa    0x23    0x23
      7675    0x05    0x1d    0xfb    0x22    0x22
      7676    0x05    0x1d    0xfc    0x21    0x21
      7677    0x05    0x1d    0xfd    0x20    0x20
      7678    0x05    0x1d    0xfe    0x1f    0x1f
      7679    0x05    0x1d    0xff    0x1e    0x1e

      TIME   ULA_OP     A       B    RESULT EXPECTED
      7680    0x05    0x1e    0x00    0x1e    0x1e
      7681    0x05    0x1e    0x01    0x1d    0x1d
      7682    0x05    0x1e    0x02    0x1c    0x1c
      7683    0x05    0x1e    0x03    0x1b    0x1b
      7684    0x05    0x1e    0x04    0x1a    0x1a
      7685    0x05    0x1e    0x05    0x19    0x19
      7686    0x05    0x1e    0x06    0x18    0x18
      7687    0x05    0x1e    0x07    0x17    0x17
      7688    0x05    0x1e    0x08    0x16    0x16
      7689    0x05    0x1e    0x09    0x15    0x15
      7690    0x05    0x1e    0x0a    0x14    0x14
      7691    0x05    0x1e    0x0b    0x13    0x13
      7692    0x05    0x1e    0x0c    0x12    0x12
      7693    0x05    0x1e    0x0d    0x11    0x11
      7694    0x05    0x1e    0x0e    0x10    0x10
      7695    0x05    0x1e    0x0f    0x0f    0x0f
      7696    0x05    0x1e    0x10    0x0e    0x0e
      7697    0x05    0x1e    0x11    0x0d    0x0d
      7698    0x05    0x1e    0x12    0x0c    0x0c
      7699    0x05    0x1e    0x13    0x0b    0x0b
      7700    0x05    0x1e    0x14    0x0a    0x0a
      7701    0x05    0x1e    0x15    0x09    0x09
      7702    0x05    0x1e    0x16    0x08    0x08
      7703    0x05    0x1e    0x17    0x07    0x07
      7704    0x05    0x1e    0x18    0x06    0x06
      7705    0x05    0x1e    0x19    0x05    0x05
      7706    0x05    0x1e    0x1a    0x04    0x04
      7707    0x05    0x1e    0x1b    0x03    0x03
      7708    0x05    0x1e    0x1c    0x02    0x02
      7709    0x05    0x1e    0x1d    0x01    0x01
      7710    0x05    0x1e    0x1e    0x00    0x00
      7711    0x05    0x1e    0x1f    0xff    0xff
      7712    0x05    0x1e    0x20    0xfe    0xfe
      7713    0x05    0x1e    0x21    0xfd    0xfd
      7714    0x05    0x1e    0x22    0xfc    0xfc
      7715    0x05    0x1e    0x23    0xfb    0xfb
      7716    0x05    0x1e    0x24    0xfa    0xfa
      7717    0x05    0x1e    0x25    0xf9    0xf9
      7718    0x05    0x1e    0x26    0xf8    0xf8
      7719    0x05    0x1e    0x27    0xf7    0xf7
      7720    0x05    0x1e    0x28    0xf6    0xf6
      7721    0x05    0x1e    0x29    0xf5    0xf5
      7722    0x05    0x1e    0x2a    0xf4    0xf4
      7723    0x05    0x1e    0x2b    0xf3    0xf3
      7724    0x05    0x1e    0x2c    0xf2    0xf2
      7725    0x05    0x1e    0x2d    0xf1    0xf1
      7726    0x05    0x1e    0x2e    0xf0    0xf0
      7727    0x05    0x1e    0x2f    0xef    0xef
      7728    0x05    0x1e    0x30    0xee    0xee
      7729    0x05    0x1e    0x31    0xed    0xed
      7730    0x05    0x1e    0x32    0xec    0xec
      7731    0x05    0x1e    0x33    0xeb    0xeb
      7732    0x05    0x1e    0x34    0xea    0xea
      7733    0x05    0x1e    0x35    0xe9    0xe9
      7734    0x05    0x1e    0x36    0xe8    0xe8
      7735    0x05    0x1e    0x37    0xe7    0xe7
      7736    0x05    0x1e    0x38    0xe6    0xe6
      7737    0x05    0x1e    0x39    0xe5    0xe5
      7738    0x05    0x1e    0x3a    0xe4    0xe4
      7739    0x05    0x1e    0x3b    0xe3    0xe3
      7740    0x05    0x1e    0x3c    0xe2    0xe2
      7741    0x05    0x1e    0x3d    0xe1    0xe1
      7742    0x05    0x1e    0x3e    0xe0    0xe0
      7743    0x05    0x1e    0x3f    0xdf    0xdf
      7744    0x05    0x1e    0x40    0xde    0xde
      7745    0x05    0x1e    0x41    0xdd    0xdd
      7746    0x05    0x1e    0x42    0xdc    0xdc
      7747    0x05    0x1e    0x43    0xdb    0xdb
      7748    0x05    0x1e    0x44    0xda    0xda
      7749    0x05    0x1e    0x45    0xd9    0xd9
      7750    0x05    0x1e    0x46    0xd8    0xd8
      7751    0x05    0x1e    0x47    0xd7    0xd7
      7752    0x05    0x1e    0x48    0xd6    0xd6
      7753    0x05    0x1e    0x49    0xd5    0xd5
      7754    0x05    0x1e    0x4a    0xd4    0xd4
      7755    0x05    0x1e    0x4b    0xd3    0xd3
      7756    0x05    0x1e    0x4c    0xd2    0xd2
      7757    0x05    0x1e    0x4d    0xd1    0xd1
      7758    0x05    0x1e    0x4e    0xd0    0xd0
      7759    0x05    0x1e    0x4f    0xcf    0xcf
      7760    0x05    0x1e    0x50    0xce    0xce
      7761    0x05    0x1e    0x51    0xcd    0xcd
      7762    0x05    0x1e    0x52    0xcc    0xcc
      7763    0x05    0x1e    0x53    0xcb    0xcb
      7764    0x05    0x1e    0x54    0xca    0xca
      7765    0x05    0x1e    0x55    0xc9    0xc9
      7766    0x05    0x1e    0x56    0xc8    0xc8
      7767    0x05    0x1e    0x57    0xc7    0xc7
      7768    0x05    0x1e    0x58    0xc6    0xc6
      7769    0x05    0x1e    0x59    0xc5    0xc5
      7770    0x05    0x1e    0x5a    0xc4    0xc4
      7771    0x05    0x1e    0x5b    0xc3    0xc3
      7772    0x05    0x1e    0x5c    0xc2    0xc2
      7773    0x05    0x1e    0x5d    0xc1    0xc1
      7774    0x05    0x1e    0x5e    0xc0    0xc0
      7775    0x05    0x1e    0x5f    0xbf    0xbf
      7776    0x05    0x1e    0x60    0xbe    0xbe
      7777    0x05    0x1e    0x61    0xbd    0xbd
      7778    0x05    0x1e    0x62    0xbc    0xbc
      7779    0x05    0x1e    0x63    0xbb    0xbb
      7780    0x05    0x1e    0x64    0xba    0xba
      7781    0x05    0x1e    0x65    0xb9    0xb9
      7782    0x05    0x1e    0x66    0xb8    0xb8
      7783    0x05    0x1e    0x67    0xb7    0xb7
      7784    0x05    0x1e    0x68    0xb6    0xb6
      7785    0x05    0x1e    0x69    0xb5    0xb5
      7786    0x05    0x1e    0x6a    0xb4    0xb4
      7787    0x05    0x1e    0x6b    0xb3    0xb3
      7788    0x05    0x1e    0x6c    0xb2    0xb2
      7789    0x05    0x1e    0x6d    0xb1    0xb1
      7790    0x05    0x1e    0x6e    0xb0    0xb0
      7791    0x05    0x1e    0x6f    0xaf    0xaf
      7792    0x05    0x1e    0x70    0xae    0xae
      7793    0x05    0x1e    0x71    0xad    0xad
      7794    0x05    0x1e    0x72    0xac    0xac
      7795    0x05    0x1e    0x73    0xab    0xab
      7796    0x05    0x1e    0x74    0xaa    0xaa
      7797    0x05    0x1e    0x75    0xa9    0xa9
      7798    0x05    0x1e    0x76    0xa8    0xa8
      7799    0x05    0x1e    0x77    0xa7    0xa7
      7800    0x05    0x1e    0x78    0xa6    0xa6
      7801    0x05    0x1e    0x79    0xa5    0xa5
      7802    0x05    0x1e    0x7a    0xa4    0xa4
      7803    0x05    0x1e    0x7b    0xa3    0xa3
      7804    0x05    0x1e    0x7c    0xa2    0xa2
      7805    0x05    0x1e    0x7d    0xa1    0xa1
      7806    0x05    0x1e    0x7e    0xa0    0xa0
      7807    0x05    0x1e    0x7f    0x9f    0x9f
      7808    0x05    0x1e    0x80    0x9e    0x9e
      7809    0x05    0x1e    0x81    0x9d    0x9d
      7810    0x05    0x1e    0x82    0x9c    0x9c
      7811    0x05    0x1e    0x83    0x9b    0x9b
      7812    0x05    0x1e    0x84    0x9a    0x9a
      7813    0x05    0x1e    0x85    0x99    0x99
      7814    0x05    0x1e    0x86    0x98    0x98
      7815    0x05    0x1e    0x87    0x97    0x97
      7816    0x05    0x1e    0x88    0x96    0x96
      7817    0x05    0x1e    0x89    0x95    0x95
      7818    0x05    0x1e    0x8a    0x94    0x94
      7819    0x05    0x1e    0x8b    0x93    0x93
      7820    0x05    0x1e    0x8c    0x92    0x92
      7821    0x05    0x1e    0x8d    0x91    0x91
      7822    0x05    0x1e    0x8e    0x90    0x90
      7823    0x05    0x1e    0x8f    0x8f    0x8f
      7824    0x05    0x1e    0x90    0x8e    0x8e
      7825    0x05    0x1e    0x91    0x8d    0x8d
      7826    0x05    0x1e    0x92    0x8c    0x8c
      7827    0x05    0x1e    0x93    0x8b    0x8b
      7828    0x05    0x1e    0x94    0x8a    0x8a
      7829    0x05    0x1e    0x95    0x89    0x89
      7830    0x05    0x1e    0x96    0x88    0x88
      7831    0x05    0x1e    0x97    0x87    0x87
      7832    0x05    0x1e    0x98    0x86    0x86
      7833    0x05    0x1e    0x99    0x85    0x85
      7834    0x05    0x1e    0x9a    0x84    0x84
      7835    0x05    0x1e    0x9b    0x83    0x83
      7836    0x05    0x1e    0x9c    0x82    0x82
      7837    0x05    0x1e    0x9d    0x81    0x81
      7838    0x05    0x1e    0x9e    0x80    0x80
      7839    0x05    0x1e    0x9f    0x7f    0x7f
      7840    0x05    0x1e    0xa0    0x7e    0x7e
      7841    0x05    0x1e    0xa1    0x7d    0x7d
      7842    0x05    0x1e    0xa2    0x7c    0x7c
      7843    0x05    0x1e    0xa3    0x7b    0x7b
      7844    0x05    0x1e    0xa4    0x7a    0x7a
      7845    0x05    0x1e    0xa5    0x79    0x79
      7846    0x05    0x1e    0xa6    0x78    0x78
      7847    0x05    0x1e    0xa7    0x77    0x77
      7848    0x05    0x1e    0xa8    0x76    0x76
      7849    0x05    0x1e    0xa9    0x75    0x75
      7850    0x05    0x1e    0xaa    0x74    0x74
      7851    0x05    0x1e    0xab    0x73    0x73
      7852    0x05    0x1e    0xac    0x72    0x72
      7853    0x05    0x1e    0xad    0x71    0x71
      7854    0x05    0x1e    0xae    0x70    0x70
      7855    0x05    0x1e    0xaf    0x6f    0x6f
      7856    0x05    0x1e    0xb0    0x6e    0x6e
      7857    0x05    0x1e    0xb1    0x6d    0x6d
      7858    0x05    0x1e    0xb2    0x6c    0x6c
      7859    0x05    0x1e    0xb3    0x6b    0x6b
      7860    0x05    0x1e    0xb4    0x6a    0x6a
      7861    0x05    0x1e    0xb5    0x69    0x69
      7862    0x05    0x1e    0xb6    0x68    0x68
      7863    0x05    0x1e    0xb7    0x67    0x67
      7864    0x05    0x1e    0xb8    0x66    0x66
      7865    0x05    0x1e    0xb9    0x65    0x65
      7866    0x05    0x1e    0xba    0x64    0x64
      7867    0x05    0x1e    0xbb    0x63    0x63
      7868    0x05    0x1e    0xbc    0x62    0x62
      7869    0x05    0x1e    0xbd    0x61    0x61
      7870    0x05    0x1e    0xbe    0x60    0x60
      7871    0x05    0x1e    0xbf    0x5f    0x5f
      7872    0x05    0x1e    0xc0    0x5e    0x5e
      7873    0x05    0x1e    0xc1    0x5d    0x5d
      7874    0x05    0x1e    0xc2    0x5c    0x5c
      7875    0x05    0x1e    0xc3    0x5b    0x5b
      7876    0x05    0x1e    0xc4    0x5a    0x5a
      7877    0x05    0x1e    0xc5    0x59    0x59
      7878    0x05    0x1e    0xc6    0x58    0x58
      7879    0x05    0x1e    0xc7    0x57    0x57
      7880    0x05    0x1e    0xc8    0x56    0x56
      7881    0x05    0x1e    0xc9    0x55    0x55
      7882    0x05    0x1e    0xca    0x54    0x54
      7883    0x05    0x1e    0xcb    0x53    0x53
      7884    0x05    0x1e    0xcc    0x52    0x52
      7885    0x05    0x1e    0xcd    0x51    0x51
      7886    0x05    0x1e    0xce    0x50    0x50
      7887    0x05    0x1e    0xcf    0x4f    0x4f
      7888    0x05    0x1e    0xd0    0x4e    0x4e
      7889    0x05    0x1e    0xd1    0x4d    0x4d
      7890    0x05    0x1e    0xd2    0x4c    0x4c
      7891    0x05    0x1e    0xd3    0x4b    0x4b
      7892    0x05    0x1e    0xd4    0x4a    0x4a
      7893    0x05    0x1e    0xd5    0x49    0x49
      7894    0x05    0x1e    0xd6    0x48    0x48
      7895    0x05    0x1e    0xd7    0x47    0x47
      7896    0x05    0x1e    0xd8    0x46    0x46
      7897    0x05    0x1e    0xd9    0x45    0x45
      7898    0x05    0x1e    0xda    0x44    0x44
      7899    0x05    0x1e    0xdb    0x43    0x43
      7900    0x05    0x1e    0xdc    0x42    0x42
      7901    0x05    0x1e    0xdd    0x41    0x41
      7902    0x05    0x1e    0xde    0x40    0x40
      7903    0x05    0x1e    0xdf    0x3f    0x3f
      7904    0x05    0x1e    0xe0    0x3e    0x3e
      7905    0x05    0x1e    0xe1    0x3d    0x3d
      7906    0x05    0x1e    0xe2    0x3c    0x3c
      7907    0x05    0x1e    0xe3    0x3b    0x3b
      7908    0x05    0x1e    0xe4    0x3a    0x3a
      7909    0x05    0x1e    0xe5    0x39    0x39
      7910    0x05    0x1e    0xe6    0x38    0x38
      7911    0x05    0x1e    0xe7    0x37    0x37
      7912    0x05    0x1e    0xe8    0x36    0x36
      7913    0x05    0x1e    0xe9    0x35    0x35
      7914    0x05    0x1e    0xea    0x34    0x34
      7915    0x05    0x1e    0xeb    0x33    0x33
      7916    0x05    0x1e    0xec    0x32    0x32
      7917    0x05    0x1e    0xed    0x31    0x31
      7918    0x05    0x1e    0xee    0x30    0x30
      7919    0x05    0x1e    0xef    0x2f    0x2f
      7920    0x05    0x1e    0xf0    0x2e    0x2e
      7921    0x05    0x1e    0xf1    0x2d    0x2d
      7922    0x05    0x1e    0xf2    0x2c    0x2c
      7923    0x05    0x1e    0xf3    0x2b    0x2b
      7924    0x05    0x1e    0xf4    0x2a    0x2a
      7925    0x05    0x1e    0xf5    0x29    0x29
      7926    0x05    0x1e    0xf6    0x28    0x28
      7927    0x05    0x1e    0xf7    0x27    0x27
      7928    0x05    0x1e    0xf8    0x26    0x26
      7929    0x05    0x1e    0xf9    0x25    0x25
      7930    0x05    0x1e    0xfa    0x24    0x24
      7931    0x05    0x1e    0xfb    0x23    0x23
      7932    0x05    0x1e    0xfc    0x22    0x22
      7933    0x05    0x1e    0xfd    0x21    0x21
      7934    0x05    0x1e    0xfe    0x20    0x20
      7935    0x05    0x1e    0xff    0x1f    0x1f

      TIME   ULA_OP     A       B    RESULT EXPECTED
      7936    0x05    0x1f    0x00    0x1f    0x1f
      7937    0x05    0x1f    0x01    0x1e    0x1e
      7938    0x05    0x1f    0x02    0x1d    0x1d
      7939    0x05    0x1f    0x03    0x1c    0x1c
      7940    0x05    0x1f    0x04    0x1b    0x1b
      7941    0x05    0x1f    0x05    0x1a    0x1a
      7942    0x05    0x1f    0x06    0x19    0x19
      7943    0x05    0x1f    0x07    0x18    0x18
      7944    0x05    0x1f    0x08    0x17    0x17
      7945    0x05    0x1f    0x09    0x16    0x16
      7946    0x05    0x1f    0x0a    0x15    0x15
      7947    0x05    0x1f    0x0b    0x14    0x14
      7948    0x05    0x1f    0x0c    0x13    0x13
      7949    0x05    0x1f    0x0d    0x12    0x12
      7950    0x05    0x1f    0x0e    0x11    0x11
      7951    0x05    0x1f    0x0f    0x10    0x10
      7952    0x05    0x1f    0x10    0x0f    0x0f
      7953    0x05    0x1f    0x11    0x0e    0x0e
      7954    0x05    0x1f    0x12    0x0d    0x0d
      7955    0x05    0x1f    0x13    0x0c    0x0c
      7956    0x05    0x1f    0x14    0x0b    0x0b
      7957    0x05    0x1f    0x15    0x0a    0x0a
      7958    0x05    0x1f    0x16    0x09    0x09
      7959    0x05    0x1f    0x17    0x08    0x08
      7960    0x05    0x1f    0x18    0x07    0x07
      7961    0x05    0x1f    0x19    0x06    0x06
      7962    0x05    0x1f    0x1a    0x05    0x05
      7963    0x05    0x1f    0x1b    0x04    0x04
      7964    0x05    0x1f    0x1c    0x03    0x03
      7965    0x05    0x1f    0x1d    0x02    0x02
      7966    0x05    0x1f    0x1e    0x01    0x01
      7967    0x05    0x1f    0x1f    0x00    0x00
      7968    0x05    0x1f    0x20    0xff    0xff
      7969    0x05    0x1f    0x21    0xfe    0xfe
      7970    0x05    0x1f    0x22    0xfd    0xfd
      7971    0x05    0x1f    0x23    0xfc    0xfc
      7972    0x05    0x1f    0x24    0xfb    0xfb
      7973    0x05    0x1f    0x25    0xfa    0xfa
      7974    0x05    0x1f    0x26    0xf9    0xf9
      7975    0x05    0x1f    0x27    0xf8    0xf8
      7976    0x05    0x1f    0x28    0xf7    0xf7
      7977    0x05    0x1f    0x29    0xf6    0xf6
      7978    0x05    0x1f    0x2a    0xf5    0xf5
      7979    0x05    0x1f    0x2b    0xf4    0xf4
      7980    0x05    0x1f    0x2c    0xf3    0xf3
      7981    0x05    0x1f    0x2d    0xf2    0xf2
      7982    0x05    0x1f    0x2e    0xf1    0xf1
      7983    0x05    0x1f    0x2f    0xf0    0xf0
      7984    0x05    0x1f    0x30    0xef    0xef
      7985    0x05    0x1f    0x31    0xee    0xee
      7986    0x05    0x1f    0x32    0xed    0xed
      7987    0x05    0x1f    0x33    0xec    0xec
      7988    0x05    0x1f    0x34    0xeb    0xeb
      7989    0x05    0x1f    0x35    0xea    0xea
      7990    0x05    0x1f    0x36    0xe9    0xe9
      7991    0x05    0x1f    0x37    0xe8    0xe8
      7992    0x05    0x1f    0x38    0xe7    0xe7
      7993    0x05    0x1f    0x39    0xe6    0xe6
      7994    0x05    0x1f    0x3a    0xe5    0xe5
      7995    0x05    0x1f    0x3b    0xe4    0xe4
      7996    0x05    0x1f    0x3c    0xe3    0xe3
      7997    0x05    0x1f    0x3d    0xe2    0xe2
      7998    0x05    0x1f    0x3e    0xe1    0xe1
      7999    0x05    0x1f    0x3f    0xe0    0xe0
      8000    0x05    0x1f    0x40    0xdf    0xdf
      8001    0x05    0x1f    0x41    0xde    0xde
      8002    0x05    0x1f    0x42    0xdd    0xdd
      8003    0x05    0x1f    0x43    0xdc    0xdc
      8004    0x05    0x1f    0x44    0xdb    0xdb
      8005    0x05    0x1f    0x45    0xda    0xda
      8006    0x05    0x1f    0x46    0xd9    0xd9
      8007    0x05    0x1f    0x47    0xd8    0xd8
      8008    0x05    0x1f    0x48    0xd7    0xd7
      8009    0x05    0x1f    0x49    0xd6    0xd6
      8010    0x05    0x1f    0x4a    0xd5    0xd5
      8011    0x05    0x1f    0x4b    0xd4    0xd4
      8012    0x05    0x1f    0x4c    0xd3    0xd3
      8013    0x05    0x1f    0x4d    0xd2    0xd2
      8014    0x05    0x1f    0x4e    0xd1    0xd1
      8015    0x05    0x1f    0x4f    0xd0    0xd0
      8016    0x05    0x1f    0x50    0xcf    0xcf
      8017    0x05    0x1f    0x51    0xce    0xce
      8018    0x05    0x1f    0x52    0xcd    0xcd
      8019    0x05    0x1f    0x53    0xcc    0xcc
      8020    0x05    0x1f    0x54    0xcb    0xcb
      8021    0x05    0x1f    0x55    0xca    0xca
