VCD info: dumpfile ula_add.vcd opened for output.

### Test: add
--------------------------------------------------------------------------------

      TIME   ULA_OP     A       B    RESULT EXPECTED
       233    0x04    0x00    0xe9    0xe9    0xe9
       234    0x04    0x00    0xea    0xea    0xea
       235    0x04    0x00    0xeb    0xeb    0xeb
       236    0x04    0x00    0xec    0xec    0xec
       237    0x04    0x00    0xed    0xed    0xed
       238    0x04    0x00    0xee    0xee    0xee
       239    0x04    0x00    0xef    0xef    0xef
       240    0x04    0x00    0xf0    0xf0    0xf0
       241    0x04    0x00    0xf1    0xf1    0xf1
       242    0x04    0x00    0xf2    0xf2    0xf2
       243    0x04    0x00    0xf3    0xf3    0xf3
       244    0x04    0x00    0xf4    0xf4    0xf4
       245    0x04    0x00    0xf5    0xf5    0xf5
       246    0x04    0x00    0xf6    0xf6    0xf6
       247    0x04    0x00    0xf7    0xf7    0xf7
       248    0x04    0x00    0xf8    0xf8    0xf8
       249    0x04    0x00    0xf9    0xf9    0xf9
       250    0x04    0x00    0xfa    0xfa    0xfa
       251    0x04    0x00    0xfb    0xfb    0xfb
       252    0x04    0x00    0xfc    0xfc    0xfc
       253    0x04    0x00    0xfd    0xfd    0xfd
       254    0x04    0x00    0xfe    0xfe    0xfe
       255    0x04    0x00    0xff    0xff    0xff

      TIME   ULA_OP     A       B    RESULT EXPECTED
       256    0x04    0x01    0x00    0x01    0x01
       257    0x04    0x01    0x01    0x02    0x02
       258    0x04    0x01    0x02    0x03    0x03
       259    0x04    0x01    0x03    0x04    0x04
       260    0x04    0x01    0x04    0x05    0x05
       261    0x04    0x01    0x05    0x06    0x06
       262    0x04    0x01    0x06    0x07    0x07
       263    0x04    0x01    0x07    0x08    0x08
       264    0x04    0x01    0x08    0x09    0x09
       265    0x04    0x01    0x09    0x0a    0x0a
       266    0x04    0x01    0x0a    0x0b    0x0b
       267    0x04    0x01    0x0b    0x0c    0x0c
       268    0x04    0x01    0x0c    0x0d    0x0d
       269    0x04    0x01    0x0d    0x0e    0x0e
       270    0x04    0x01    0x0e    0x0f    0x0f
       271    0x04    0x01    0x0f    0x10    0x10
       272    0x04    0x01    0x10    0x11    0x11
       273    0x04    0x01    0x11    0x12    0x12
       274    0x04    0x01    0x12    0x13    0x13
       275    0x04    0x01    0x13    0x14    0x14
       276    0x04    0x01    0x14    0x15    0x15
       277    0x04    0x01    0x15    0x16    0x16
       278    0x04    0x01    0x16    0x17    0x17
       279    0x04    0x01    0x17    0x18    0x18
       280    0x04    0x01    0x18    0x19    0x19
       281    0x04    0x01    0x19    0x1a    0x1a
       282    0x04    0x01    0x1a    0x1b    0x1b
       283    0x04    0x01    0x1b    0x1c    0x1c
       284    0x04    0x01    0x1c    0x1d    0x1d
       285    0x04    0x01    0x1d    0x1e    0x1e
       286    0x04    0x01    0x1e    0x1f    0x1f
       287    0x04    0x01    0x1f    0x20    0x20
       288    0x04    0x01    0x20    0x21    0x21
       289    0x04    0x01    0x21    0x22    0x22
       290    0x04    0x01    0x22    0x23    0x23
       291    0x04    0x01    0x23    0x24    0x24
       292    0x04    0x01    0x24    0x25    0x25
       293    0x04    0x01    0x25    0x26    0x26
       294    0x04    0x01    0x26    0x27    0x27
       295    0x04    0x01    0x27    0x28    0x28
       296    0x04    0x01    0x28    0x29    0x29
       297    0x04    0x01    0x29    0x2a    0x2a
       298    0x04    0x01    0x2a    0x2b    0x2b
       299    0x04    0x01    0x2b    0x2c    0x2c
       300    0x04    0x01    0x2c    0x2d    0x2d
       301    0x04    0x01    0x2d    0x2e    0x2e
       302    0x04    0x01    0x2e    0x2f    0x2f
       303    0x04    0x01    0x2f    0x30    0x30
       304    0x04    0x01    0x30    0x31    0x31
       305    0x04    0x01    0x31    0x32    0x32
       306    0x04    0x01    0x32    0x33    0x33
       307    0x04    0x01    0x33    0x34    0x34
       308    0x04    0x01    0x34    0x35    0x35
       309    0x04    0x01    0x35    0x36    0x36
       310    0x04    0x01    0x36    0x37    0x37
       311    0x04    0x01    0x37    0x38    0x38
       312    0x04    0x01    0x38    0x39    0x39
       313    0x04    0x01    0x39    0x3a    0x3a
       314    0x04    0x01    0x3a    0x3b    0x3b
       315    0x04    0x01    0x3b    0x3c    0x3c
       316    0x04    0x01    0x3c    0x3d    0x3d
       317    0x04    0x01    0x3d    0x3e    0x3e
       318    0x04    0x01    0x3e    0x3f    0x3f
       319    0x04    0x01    0x3f    0x40    0x40
       320    0x04    0x01    0x40    0x41    0x41
       321    0x04    0x01    0x41    0x42    0x42
       322    0x04    0x01    0x42    0x43    0x43
       323    0x04    0x01    0x43    0x44    0x44
       324    0x04    0x01    0x44    0x45    0x45
       325    0x04    0x01    0x45    0x46    0x46
       326    0x04    0x01    0x46    0x47    0x47
       327    0x04    0x01    0x47    0x48    0x48
       328    0x04    0x01    0x48    0x49    0x49
       329    0x04    0x01    0x49    0x4a    0x4a
       330    0x04    0x01    0x4a    0x4b    0x4b
       331    0x04    0x01    0x4b    0x4c    0x4c
       332    0x04    0x01    0x4c    0x4d    0x4d
       333    0x04    0x01    0x4d    0x4e    0x4e
       334    0x04    0x01    0x4e    0x4f    0x4f
       335    0x04    0x01    0x4f    0x50    0x50
       336    0x04    0x01    0x50    0x51    0x51
       337    0x04    0x01    0x51    0x52    0x52
       338    0x04    0x01    0x52    0x53    0x53
       339    0x04    0x01    0x53    0x54    0x54
       340    0x04    0x01    0x54    0x55    0x55
       341    0x04    0x01    0x55    0x56    0x56
       342    0x04    0x01    0x56    0x57    0x57
       343    0x04    0x01    0x57    0x58    0x58
       344    0x04    0x01    0x58    0x59    0x59
       345    0x04    0x01    0x59    0x5a    0x5a
       346    0x04    0x01    0x5a    0x5b    0x5b
       347    0x04    0x01    0x5b    0x5c    0x5c
       348    0x04    0x01    0x5c    0x5d    0x5d
       349    0x04    0x01    0x5d    0x5e    0x5e
       350    0x04    0x01    0x5e    0x5f    0x5f
       351    0x04    0x01    0x5f    0x60    0x60
       352    0x04    0x01    0x60    0x61    0x61
       353    0x04    0x01    0x61    0x62    0x62
       354    0x04    0x01    0x62    0x63    0x63
       355    0x04    0x01    0x63    0x64    0x64
       356    0x04    0x01    0x64    0x65    0x65
       357    0x04    0x01    0x65    0x66    0x66
       358    0x04    0x01    0x66    0x67    0x67
       359    0x04    0x01    0x67    0x68    0x68
       360    0x04    0x01    0x68    0x69    0x69
       361    0x04    0x01    0x69    0x6a    0x6a
       362    0x04    0x01    0x6a    0x6b    0x6b
       363    0x04    0x01    0x6b    0x6c    0x6c
       364    0x04    0x01    0x6c    0x6d    0x6d
       365    0x04    0x01    0x6d    0x6e    0x6e
       366    0x04    0x01    0x6e    0x6f    0x6f
       367    0x04    0x01    0x6f    0x70    0x70
       368    0x04    0x01    0x70    0x71    0x71
       369    0x04    0x01    0x71    0x72    0x72
       370    0x04    0x01    0x72    0x73    0x73
       371    0x04    0x01    0x73    0x74    0x74
       372    0x04    0x01    0x74    0x75    0x75
       373    0x04    0x01    0x75    0x76    0x76
       374    0x04    0x01    0x76    0x77    0x77
       375    0x04    0x01    0x77    0x78    0x78
       376    0x04    0x01    0x78    0x79    0x79
       377    0x04    0x01    0x79    0x7a    0x7a
       378    0x04    0x01    0x7a    0x7b    0x7b
       379    0x04    0x01    0x7b    0x7c    0x7c
       380    0x04    0x01    0x7c    0x7d    0x7d
       381    0x04    0x01    0x7d    0x7e    0x7e
       382    0x04    0x01    0x7e    0x7f    0x7f
       383    0x04    0x01    0x7f    0x80    0x80
       384    0x04    0x01    0x80    0x81    0x81
       385    0x04    0x01    0x81    0x82    0x82
       386    0x04    0x01    0x82    0x83    0x83
       387    0x04    0x01    0x83    0x84    0x84
       388    0x04    0x01    0x84    0x85    0x85
       389    0x04    0x01    0x85    0x86    0x86
       390    0x04    0x01    0x86    0x87    0x87
       391    0x04    0x01    0x87    0x88    0x88
       392    0x04    0x01    0x88    0x89    0x89
       393    0x04    0x01    0x89    0x8a    0x8a
       394    0x04    0x01    0x8a    0x8b    0x8b
       395    0x04    0x01    0x8b    0x8c    0x8c
       396    0x04    0x01    0x8c    0x8d    0x8d
       397    0x04    0x01    0x8d    0x8e    0x8e
       398    0x04    0x01    0x8e    0x8f    0x8f
       399    0x04    0x01    0x8f    0x90    0x90
       400    0x04    0x01    0x90    0x91    0x91
       401    0x04    0x01    0x91    0x92    0x92
       402    0x04    0x01    0x92    0x93    0x93
       403    0x04    0x01    0x93    0x94    0x94
       404    0x04    0x01    0x94    0x95    0x95
       405    0x04    0x01    0x95    0x96    0x96
       406    0x04    0x01    0x96    0x97    0x97
       407    0x04    0x01    0x97    0x98    0x98
       408    0x04    0x01    0x98    0x99    0x99
       409    0x04    0x01    0x99    0x9a    0x9a
       410    0x04    0x01    0x9a    0x9b    0x9b
       411    0x04    0x01    0x9b    0x9c    0x9c
       412    0x04    0x01    0x9c    0x9d    0x9d
       413    0x04    0x01    0x9d    0x9e    0x9e
       414    0x04    0x01    0x9e    0x9f    0x9f
       415    0x04    0x01    0x9f    0xa0    0xa0
       416    0x04    0x01    0xa0    0xa1    0xa1
       417    0x04    0x01    0xa1    0xa2    0xa2
       418    0x04    0x01    0xa2    0xa3    0xa3
       419    0x04    0x01    0xa3    0xa4    0xa4
       420    0x04    0x01    0xa4    0xa5    0xa5
       421    0x04    0x01    0xa5    0xa6    0xa6
       422    0x04    0x01    0xa6    0xa7    0xa7
       423    0x04    0x01    0xa7    0xa8    0xa8
       424    0x04    0x01    0xa8    0xa9    0xa9
       425    0x04    0x01    0xa9    0xaa    0xaa
       426    0x04    0x01    0xaa    0xab    0xab
       427    0x04    0x01    0xab    0xac    0xac
       428    0x04    0x01    0xac    0xad    0xad
       429    0x04    0x01    0xad    0xae    0xae
       430    0x04    0x01    0xae    0xaf    0xaf
       431    0x04    0x01    0xaf    0xb0    0xb0
       432    0x04    0x01    0xb0    0xb1    0xb1
       433    0x04    0x01    0xb1    0xb2    0xb2
       434    0x04    0x01    0xb2    0xb3    0xb3
       435    0x04    0x01    0xb3    0xb4    0xb4
       436    0x04    0x01    0xb4    0xb5    0xb5
       437    0x04    0x01    0xb5    0xb6    0xb6
       438    0x04    0x01    0xb6    0xb7    0xb7
       439    0x04    0x01    0xb7    0xb8    0xb8
       440    0x04    0x01    0xb8    0xb9    0xb9
       441    0x04    0x01    0xb9    0xba    0xba
       442    0x04    0x01    0xba    0xbb    0xbb
       443    0x04    0x01    0xbb    0xbc    0xbc
       444    0x04    0x01    0xbc    0xbd    0xbd
       445    0x04    0x01    0xbd    0xbe    0xbe
       446    0x04    0x01    0xbe    0xbf    0xbf
       447    0x04    0x01    0xbf    0xc0    0xc0
       448    0x04    0x01    0xc0    0xc1    0xc1
       449    0x04    0x01    0xc1    0xc2    0xc2
       450    0x04    0x01    0xc2    0xc3    0xc3
       451    0x04    0x01    0xc3    0xc4    0xc4
       452    0x04    0x01    0xc4    0xc5    0xc5
       453    0x04    0x01    0xc5    0xc6    0xc6
       454    0x04    0x01    0xc6    0xc7    0xc7
       455    0x04    0x01    0xc7    0xc8    0xc8
       456    0x04    0x01    0xc8    0xc9    0xc9
       457    0x04    0x01    0xc9    0xca    0xca
       458    0x04    0x01    0xca    0xcb    0xcb
       459    0x04    0x01    0xcb    0xcc    0xcc
       460    0x04    0x01    0xcc    0xcd    0xcd
       461    0x04    0x01    0xcd    0xce    0xce
       462    0x04    0x01    0xce    0xcf    0xcf
       463    0x04    0x01    0xcf    0xd0    0xd0
       464    0x04    0x01    0xd0    0xd1    0xd1
       465    0x04    0x01    0xd1    0xd2    0xd2
       466    0x04    0x01    0xd2    0xd3    0xd3
       467    0x04    0x01    0xd3    0xd4    0xd4
       468    0x04    0x01    0xd4    0xd5    0xd5
       469    0x04    0x01    0xd5    0xd6    0xd6
       470    0x04    0x01    0xd6    0xd7    0xd7
       471    0x04    0x01    0xd7    0xd8    0xd8
       472    0x04    0x01    0xd8    0xd9    0xd9
       473    0x04    0x01    0xd9    0xda    0xda
       474    0x04    0x01    0xda    0xdb    0xdb
       475    0x04    0x01    0xdb    0xdc    0xdc
       476    0x04    0x01    0xdc    0xdd    0xdd
       477    0x04    0x01    0xdd    0xde    0xde
       478    0x04    0x01    0xde    0xdf    0xdf
       479    0x04    0x01    0xdf    0xe0    0xe0
       480    0x04    0x01    0xe0    0xe1    0xe1
       481    0x04    0x01    0xe1    0xe2    0xe2
       482    0x04    0x01    0xe2    0xe3    0xe3
       483    0x04    0x01    0xe3    0xe4    0xe4
       484    0x04    0x01    0xe4    0xe5    0xe5
       485    0x04    0x01    0xe5    0xe6    0xe6
       486    0x04    0x01    0xe6    0xe7    0xe7
       487    0x04    0x01    0xe7    0xe8    0xe8
       488    0x04    0x01    0xe8    0xe9    0xe9
       489    0x04    0x01    0xe9    0xea    0xea
       490    0x04    0x01    0xea    0xeb    0xeb
       491    0x04    0x01    0xeb    0xec    0xec
       492    0x04    0x01    0xec    0xed    0xed
       493    0x04    0x01    0xed    0xee    0xee
       494    0x04    0x01    0xee    0xef    0xef
       495    0x04    0x01    0xef    0xf0    0xf0
       496    0x04    0x01    0xf0    0xf1    0xf1
       497    0x04    0x01    0xf1    0xf2    0xf2
       498    0x04    0x01    0xf2    0xf3    0xf3
       499    0x04    0x01    0xf3    0xf4    0xf4
       500    0x04    0x01    0xf4    0xf5    0xf5
       501    0x04    0x01    0xf5    0xf6    0xf6
       502    0x04    0x01    0xf6    0xf7    0xf7
       503    0x04    0x01    0xf7    0xf8    0xf8
       504    0x04    0x01    0xf8    0xf9    0xf9
       505    0x04    0x01    0xf9    0xfa    0xfa
       506    0x04    0x01    0xfa    0xfb    0xfb
       507    0x04    0x01    0xfb    0xfc    0xfc
       508    0x04    0x01    0xfc    0xfd    0xfd
       509    0x04    0x01    0xfd    0xfe    0xfe
       510    0x04    0x01    0xfe    0xff    0xff
       511    0x04    0x01    0xff    0x00    0x00

      TIME   ULA_OP     A       B    RESULT EXPECTED
       512    0x04    0x02    0x00    0x02    0x02
       513    0x04    0x02    0x01    0x03    0x03
       514    0x04    0x02    0x02    0x04    0x04
       515    0x04    0x02    0x03    0x05    0x05
       516    0x04    0x02    0x04    0x06    0x06
       517    0x04    0x02    0x05    0x07    0x07
       518    0x04    0x02    0x06    0x08    0x08
       519    0x04    0x02    0x07    0x09    0x09
       520    0x04    0x02    0x08    0x0a    0x0a
       521    0x04    0x02    0x09    0x0b    0x0b
       522    0x04    0x02    0x0a    0x0c    0x0c
       523    0x04    0x02    0x0b    0x0d    0x0d
       524    0x04    0x02    0x0c    0x0e    0x0e
       525    0x04    0x02    0x0d    0x0f    0x0f
       526    0x04    0x02    0x0e    0x10    0x10
       527    0x04    0x02    0x0f    0x11    0x11
       528    0x04    0x02    0x10    0x12    0x12
       529    0x04    0x02    0x11    0x13    0x13
       530    0x04    0x02    0x12    0x14    0x14
       531    0x04    0x02    0x13    0x15    0x15
       532    0x04    0x02    0x14    0x16    0x16
       533    0x04    0x02    0x15    0x17    0x17
       534    0x04    0x02    0x16    0x18    0x18
       535    0x04    0x02    0x17    0x19    0x19
       536    0x04    0x02    0x18    0x1a    0x1a
       537    0x04    0x02    0x19    0x1b    0x1b
       538    0x04    0x02    0x1a    0x1c    0x1c
       539    0x04    0x02    0x1b    0x1d    0x1d
       540    0x04    0x02    0x1c    0x1e    0x1e
       541    0x04    0x02    0x1d    0x1f    0x1f
       542    0x04    0x02    0x1e    0x20    0x20
       543    0x04    0x02    0x1f    0x21    0x21
       544    0x04    0x02    0x20    0x22    0x22
       545    0x04    0x02    0x21    0x23    0x23
       546    0x04    0x02    0x22    0x24    0x24
       547    0x04    0x02    0x23    0x25    0x25
       548    0x04    0x02    0x24    0x26    0x26
       549    0x04    0x02    0x25    0x27    0x27
       550    0x04    0x02    0x26    0x28    0x28
       551    0x04    0x02    0x27    0x29    0x29
       552    0x04    0x02    0x28    0x2a    0x2a
       553    0x04    0x02    0x29    0x2b    0x2b
       554    0x04    0x02    0x2a    0x2c    0x2c
       555    0x04    0x02    0x2b    0x2d    0x2d
       556    0x04    0x02    0x2c    0x2e    0x2e
       557    0x04    0x02    0x2d    0x2f    0x2f
       558    0x04    0x02    0x2e    0x30    0x30
       559    0x04    0x02    0x2f    0x31    0x31
